cid;protacxn;my_activity
7410;Q13464;Inactive
7410;P35398;Inactive
7410;Q92753;Inactive
7410;P51449;Inactive
7410;P04637;Inactive
7410;Q96QE3;Inactive
7410;AAI32976;Inactive
7410;ADP91253;Inactive
7410;AEP43755;Inactive
7410;NP_001257783;Inactive
7410;BAH02282;Inactive
7410;BAH02283;Inactive
7410;EAL24281;Inactive
7410;ADZ17382;Inactive
7410;BAH02291;Inactive
7410;EAW77416;Inactive
7410;NP_001531;Inactive
7410;NP_006155;Inactive
7410;EAX06134;Inactive
7410;EAW90694;Inactive
7410;AAH14804;Inactive
7410;EAX06628;Inactive
7410;ADZ17354;Inactive
7410;ADZ17337;Inactive
7410;AAA29795;Inactive
7410;AAY56401;Inactive
7410;EAW81333;Inactive
7410;EGV99105;Inactive
7410;AAG43026;Inactive
7410;ADZ17378;Inactive
7410;NP_001308829;Inactive
7410;AAI13617;Inactive
7410;AAV31779;Inactive
7410;P34981;Inactive
7410;AAH50743;Inactive
7410;AAH14840;Inactive
7410;AAP35329;Inactive
7410;CAC88866;Inactive
7410;EGW14942;Inactive
7410;NP_001230975;Inactive
7410;ABB72139;Inactive
7410;ADZ17384;Inactive
7410;EAW91923;Inactive
7410;AAA68151;Inactive
7410;ANW61984;Inactive
7410;AGS09764;Inactive
7410;AAV41877;Inactive
7410;ABQ01243;Inactive
7410;ABI96208;Inactive
7410;EAW99313;Active
7725;P20852;Active
7725;P11509;Active
7725;P31648;Inactive
7725;O42713;Inactive
7725;AAH14804;Inactive
7725;ADZ17354;Inactive
7725;ADZ17337;Inactive
7725;AAA29795;Inactive
7725;AAY56401;Inactive
7725;EAW81333;Inactive
7725;EGV99105;Inactive
7725;AAG43026;Inactive
7725;AAI32976;Inactive
7725;AEP43755;Inactive
7725;ADZ17378;Inactive
7725;NP_001308829;Inactive
7725;AAI13617;Inactive
7725;AAV31779;Inactive
7725;AAH50743;Inactive
7725;AAH14840;Inactive
7725;ABB72139;Inactive
7725;AAP35329;Inactive
7725;CAC88866;Inactive
7725;EGW14942;Inactive
7725;NP_001230975;Inactive
7725;EAW91923;Inactive
7725;P34981;Inactive
7725;ADZ17384;Inactive
7725;AAA68151;Inactive
7725;AGS09764;Inactive
7725;AAV41877;Inactive
7725;EAW99313;Inactive
7725;ANW61984;Inactive
7725;ABQ01243;Inactive
7725;ABI96208;Inactive
998;P31648;Inactive
998;P04637;Inactive
998;Q96QE3;Inactive
998;AAI32976;Inactive
998;ADP91253;Inactive
998;AEP43755;Inactive
998;NP_001257783;Inactive
998;BAH02282;Inactive
998;EAL24281;Inactive
998;BAH02283;Inactive
998;ADZ17382;Inactive
998;BAH02291;Inactive
998;EAW77416;Inactive
998;NP_001531;Inactive
998;EAX06134;Inactive
998;EAW90694;Inactive
998;AAH14804;Inactive
998;EAX06628;Inactive
998;ADZ17354;Inactive
998;ADZ17337;Inactive
998;AAA29795;Inactive
998;AAY56401;Inactive
998;EGV99105;Inactive
998;AAG43026;Inactive
998;EAW81333;Inactive
998;ADZ17378;Inactive
998;NP_001308829;Inactive
998;AAI13617;Inactive
998;AAV31779;Inactive
998;P34981;Inactive
998;ADZ17384;Inactive
998;AAH50743;Inactive
998;AAH14840;Inactive
998;ABB72139;Inactive
998;AAP35329;Inactive
998;CAC88866;Inactive
998;EAW91923;Inactive
998;EGW14942;Inactive
998;NP_001230975;Inactive
998;AAA68151;Inactive
998;AAV41877;Active
998;AGS09764;Active
998;ABQ01243;Inactive
998;ABI96208;Inactive
998;EAW99313;Active
998;ANW61984;Inactive
8373;NP_065390;Inactive
8373;Q61831;Inactive
8373;2HDS_A;Inactive
8373;P0AF67;Inactive
8373;AAI14949;Inactive
8373;2O23_A;Inactive
8373;2O23_B;Inactive
8373;O15296;Inactive
8373;1OQA_A;Inactive
8373;AAC52118;Inactive
8373;NP_059488;Inactive
8373;AAC39835;Inactive
8373;NP_002060;Inactive
8373;NP_000537;Inactive
8373;P55210;Inactive
8373;NP_150634;Inactive
8373;NP_000851;Inactive
8373;AAR07906;Inactive
8373;NP_000509;Inactive
8373;NP_002736;Inactive
8373;AAP35567;Inactive
8373;NP_000688;Inactive
8373;P97697;Inactive
8373;NP_059107;Inactive
8373;NP_002102;Inactive
8373;NP_001121649;Inactive
8373;3I06_A;Inactive
8373;AAH00750;Inactive
8373;CAA81943;Inactive
8373;CAA84846;Inactive
8373;CAA96025;Inactive
8373;NP_032426;Inactive
8373;AAI07736;Inactive
8373;AAA34498;Inactive
8373;NP_009905;Inactive
8373;BAA02545;Inactive
8373;CAA29232;Inactive
8373;NP_000143;Inactive
8373;AAP88778;Inactive
8373;CAA80661;Inactive
8373;NP_006321;Inactive
8373;NP_057231;Inactive
8373;CAB40158;Inactive
8373;YP_401673;Inactive
8373;NP_001008709;Inactive
8373;NP_492143;Inactive
8373;BAH02301;Inactive
8373;NP_000907;Inactive
8373;2VM6_A;Inactive
8373;NP_619527;Inactive
8373;NP_005152;Inactive
8373;NP_660205;Inactive
8373;AAI32679;Inactive
8373;2WWY_A;Inactive
8373;NP_000876;Inactive
8373;NP_218188;Inactive
8373;AAF04852;Inactive
8373;YP_001129431;Inactive
8373;NP_063937;Inactive
8373;NP_112168;Inactive
8373;NP_067647;Inactive
8373;NP_003874;Inactive
8373;NP_001612;Inactive
8373;AAI51237;Inactive
8373;NP_001074551;Inactive
8373;NP_000697;Inactive
8373;AAI43360;Inactive
8373;NP_004960;Inactive
8373;AAI29989;Inactive
8373;NP_001516;Inactive
8373;NP_207880;Inactive
8373;NP_208344;Inactive
8373;1DE9_A;Inactive
8373;NP_001161829;Inactive
8373;NP_004337;Inactive
8373;DAA06693;Inactive
8373;NP_004196;Inactive
8373;DAA10558;Inactive
8373;CAI12638;Inactive
8373;NP_036519;Inactive
8373;NP_003339;Inactive
8373;1JY1_A;Inactive
8373;NP_004242;Inactive
8373;NP_000262;Inactive
8373;NP_005253;Inactive
8373;NP_000786;Inactive
8373;NP_002384;Inactive
8373;NP_002383;Inactive
8373;NP_000042;Inactive
8373;NP_828849;Inactive
8373;NP_056293;Inactive
8373;AAK85233;Inactive
8373;XP_843920;Inactive
8373;NP_005235;Inactive
8373;AAH26347;Inactive
8373;CAG33322;Inactive
8373;NP_001610;Inactive
8373;NP_418280;Inactive
8373;NP_058021;Inactive
8373;AAH65243;Inactive
8373;YP_002440506;Inactive
8373;AAI36532;Inactive
8373;NP_000015;Inactive
8373;NP_000428;Inactive
8373;NP_001171675;Inactive
8373;NP_006283;Inactive
8373;NP_001139412;Inactive
8373;NP_001001431;Inactive
8373;NP_003271;Inactive
8373;CAA46986;Inactive
8373;NP_000354;Inactive
8373;NP_663745;Inactive
8373;NP_068594;Inactive
8373;NP_003292;Inactive
8373;NP_002522;Inactive
8373;NP_067021;Inactive
8373;NP_004358;Inactive
8373;NP_079406;Inactive
8373;NP_032062;Inactive
8373;NP_066564;Inactive
8373;NP_000902;Inactive
8373;NP_000905;Inactive
8373;ACP44172;Inactive
8373;CAQ07474;Inactive
8373;BAA89212;Inactive
8373;2QQS_A;Inactive
8373;NP_218326;Inactive
8373;NP_631918;Inactive
8373;NP_065132;Inactive
8373;NP_000483;Inactive
8373;ADQ57959;Inactive
8373;NP_001138884;Inactive
8373;NP_037457;Inactive
8373;AAH15051;Inactive
8373;NP_987096;Inactive
8373;CAD53472;Inactive
8373;AAH03636;Inactive
8373;XP_001348533;Inactive
8373;NP_015090;Inactive
8373;NP_076917;Inactive
8373;NP_000785;Inactive
8373;CAC24715;Inactive
8373;BAC16799;Inactive
8373;NP_002727;Inactive
8373;NP_997461;Inactive
8373;BAG55070;Inactive
8373;NP_417262;Inactive
8373;NP_035230;Inactive
8373;NP_001069826;Inactive
8373;NP_000466;Inactive
8373;Q05DJ8;Inactive
8373;AAI27629;Inactive
8373;AAC98906;Inactive
8373;ABC94591;Inactive
8373;CAL20848;Inactive
8373;NP_006212;Inactive
8373;NP_001017535;Inactive
8373;AAA51534;Inactive
8373;NP_002256;Inactive
8373;NP_005692;Inactive
8373;NP_006316;Inactive
8373;AAA58377;Inactive
8373;NP_061197;Inactive
8373;NP_005903;Inactive
8373;NP_032903;Inactive
8373;NP_032899;Inactive
8373;NP_035243;Inactive
8373;NP_001120700;Inactive
8373;XP_711691;Inactive
8373;XP_718648;Inactive
8373;NP_858045;Inactive
8373;AAA29795;Inactive
8373;NP_003734;Inactive
8373;BAA85004;Inactive
8373;NP_598230;Inactive
8373;AAC35244;Inactive
8373;NP_001370;Inactive
8373;AAD31528;Inactive
8373;CAA41086;Inactive
8373;AAR18078;Inactive
8373;AAH09524;Inactive
8373;NP_002559;Inactive
8373;YP_001253342;Inactive
8373;NP_652928;Inactive
8373;ZP_02619427;Inactive
8373;CAB06100;Inactive
8373;NP_057302;Inactive
8373;ADZ17354;Inactive
8373;BAH02283;Inactive
8373;ADZ17382;Inactive
8373;AEP43755;Inactive
8373;BAH02282;Inactive
8373;BAH02291;Inactive
8373;AAI32976;Inactive
8373;ADP91253;Inactive
8373;NP_008837;Inactive
8373;NP_006493;Inactive
8373;NP_005148;Inactive
8373;NP_004283;Inactive
8373;3EVG_A;Inactive
8373;NP_004102;Inactive
8373;NP_214877;Inactive
8373;AAF56102;Inactive
8373;NP_000729;Inactive
8373;AAL68976;Inactive
8373;NP_005680;Inactive
8373;NP_414973;Inactive
8373;ABD77215;Inactive
8373;AAI02981;Inactive
8373;XP_001218773;Inactive
8373;NP_006555;Inactive
8373;NP_001017408;Inactive
8373;NP_004095;Inactive
8373;NP_057090;Inactive
8373;NP_001013728;Inactive
8373;NP_001136020;Inactive
8373;NP_660341;Inactive
8373;CAQ08732;Inactive
8373;NP_057851;Inactive
8373;NP_001167549;Inactive
8373;O86157;Inactive
8373;NP_003813;Inactive
8373;NP_374707;Inactive
8373;AAC50996;Inactive
8373;2QQI_A;Inactive
8373;AAG29340;Inactive
8373;CCE37082;Inactive
8373;NP_848757;Inactive
8373;NP_036257;Inactive
8373;NP_000732;Inactive
8373;AAH38507;Inactive
8373;NP_766400;Inactive
8373;CAG30396;Inactive
8373;AAB32188;Inactive
8373;AAB64013;Inactive
8373;AAX80043;Inactive
8373;AAC37594;Inactive
8373;NP_055369;Inactive
8373;NP_001230357;Inactive
8373;BAA25751;Inactive
8373;AAQ89316;Inactive
8373;EAW82767;Inactive
8373;NP_003812;Inactive
8373;XP_822407;Inactive
8373;P63092;Inactive
8373;NP_056979;Inactive
8373;NP_037409;Inactive
8373;NP_741406;Inactive
8373;NP_001421;Inactive
8373;NP_003833;Inactive
8373;NP_001234925;Inactive
8373;NP_065394;Inactive
8373;NP_057856;Inactive
8373;NP_612200;Inactive
8373;P22309;Inactive
8373;NP_001191727;Inactive
8373;P31749;Inactive
8373;NP_659558;Inactive
8373;P24666;Inactive
8373;NP_417296;Inactive
8373;NP_417299;Inactive
8373;NP_417297;Inactive
8373;NP_004942;Inactive
8373;NP_004986;Inactive
8373;NP_057852;Inactive
8373;NP_065688;Inactive
8373;NP_003960;Inactive
8373;NP_003896;Inactive
8373;NP_602296;Inactive
8373;Q15084;Inactive
8373;AAC14371;Inactive
8373;NP_003605;Inactive
8373;NP_000585;Inactive
8373;AAB69001;Inactive
8373;CAA62974;Inactive
8373;AAC63361;Inactive
8373;P51449;Inactive
8373;BAE54513;Inactive
8373;AAC46381;Inactive
8373;NP_006531;Inactive
8373;YP_325663;Inactive
8373;EAW58811;Inactive
8373;NP_006828;Inactive
8373;NP_032392;Inactive
8373;NP_644806;Inactive
8373;NP_387512;Inactive
8373;NP_001024547;Inactive
8373;Q13148;Inactive
8373;P48426;Inactive
8373;CAG29341;Inactive
8373;AAH30775;Inactive
8373;YP_001087135;Inactive
8373;AAH19268;Inactive
8373;NP_066285;Inactive
8373;AAH32638;Inactive
8373;CAG38738;Inactive
8373;AAH04460;Inactive
8373;NP_001041666;Inactive
8373;NP_005021;Inactive
8373;1N8E_E;Inactive
8373;ABD72211;Inactive
8373;AAN35928;Inactive
8373;NP_598837;Inactive
8373;AEL63844;Inactive
8373;AAC51766;Inactive
8373;NP_000302;Inactive
8373;NP_003174;Inactive
8373;NP_057698;Inactive
8373;AAI42682;Inactive
8373;AAI36467;Inactive
8373;O95398;Inactive
8373;Q8WZA2;Inactive
8373;EAW59941;Inactive
8373;AAH18745;Inactive
8373;NP_001171673;Inactive
8373;NP_000567;Inactive
8373;AAC83551;Inactive
8373;AAF25870;Inactive
8373;Q9HAT2;Inactive
8373;578162;Inactive
8373;CDO16358;Inactive
8373;CDO16711;Inactive
8373;P05067;Inactive
8373;P35637;Inactive
8373;NP_006155;Inactive
8373;NP_003989;Inactive
8373;AAD47214;Inactive
8373;EAL24281;Inactive
8373;Q07869;Inactive
8373;P04637;Inactive
8373;Q96QE3;Inactive
8373;Q99700;Inactive
8373;P37840;Inactive
8373;AAI07878;Inactive
8373;BAA01847;Inactive
8373;ADZ17384;Inactive
8373;NP_001257783;Inactive
8373;NP_001531;Inactive
8373;EAW77416;Inactive
8373;EAX06134;Inactive
8373;EAW90694;Inactive
8373;AAH14804;Inactive
8373;EAX06628;Inactive
8373;ADZ17337;Inactive
8373;AAY56401;Inactive
8373;EAW81333;Inactive
8373;EGV99105;Inactive
8373;AAG43026;Inactive
8373;ADZ17378;Inactive
8373;NP_001308829;Active
8373;AAI13617;Inactive
8373;AAV31779;Inactive
8373;P34981;Inactive
8373;EGW14942;Inactive
8373;NP_001230975;Inactive
8373;AAH50743;Inactive
8373;AAH14840;Inactive
8373;ABB72139;Inactive
8373;AAP35329;Inactive
8373;CAC88866;Inactive
8373;EAW91923;Inactive
8373;Q9BTU6;Inactive
8373;AAA68151;Inactive
8373;AAA42670;Inactive
8373;P18054;Inactive
8373;EAW99313;Inactive
8373;AAV41877;Inactive
8373;AGS09764;Inactive
8373;ANW61984;Inactive
8373;ABI96208;Inactive
8373;ABQ01243;Inactive
31229;P27169;Inactive
7478;1SV3_A;Active
7478;P51580;Inactive
7478;O67648;Inactive
7478;YP_001085402;Inactive
7478;YP_001315171;Inactive
7478;P9WFX0;Inactive
7478;AAF95916;Inactive
7478;NP_215062;Inactive
7478;1RA7_A;Inactive
7478;P00918;Active
7478;P00915;Active
7478;Q965D5;Inactive
7478;NP_371243;Inactive
7478;O42713;Inactive
7478;P04637;Inactive
7478;Q2G036;Inactive
7478;P59534;Inactive
7478;P53341;Inactive
4133;NP_065390;Inactive
4133;Q61831;Inactive
4133;2HDS_A;Inactive
4133;P0AF67;Inactive
4133;AAI14949;Inactive
4133;2O23_A;Inactive
4133;2O23_B;Inactive
4133;NP_059488;Inactive
4133;AAC39835;Inactive
4133;NP_002060;Inactive
4133;O15296;Inactive
4133;AAC52118;Inactive
4133;1OQA_A;Inactive
4133;NP_000537;Inactive
4133;NP_150634;Inactive
4133;NP_000851;Inactive
4133;P55210;Inactive
4133;NP_652928;Inactive
4133;AAR07906;Inactive
4133;NP_000509;Inactive
4133;NP_002736;Inactive
4133;AAP35567;Inactive
4133;NP_000688;Inactive
4133;P97697;Inactive
4133;NP_059107;Inactive
4133;NP_002102;Inactive
4133;NP_001121649;Inactive
4133;3I06_A;Inactive
4133;AAG24257;Inactive
4133;NP_005924;Inactive
4133;NP_000235;Inactive
4133;BAA02545;Inactive
4133;CAA29232;Inactive
4133;NP_000143;Inactive
4133;NP_000048;Inactive
4133;2WWY_A;Inactive
4133;NP_035411;Inactive
4133;P21398;Inactive
4133;P56560;Inactive
4133;1DE9_A;Inactive
4133;1JY1_A;Inactive
4133;YP_001315171;Inactive
4133;XP_843920;Inactive
4133;YP_016573;Inactive
4133;P9WFX0;Inactive
4133;AAB59829;Inactive
4133;NP_066564;Inactive
4133;CAQ07474;Inactive
4133;AAF95916;Inactive
4133;AAH18745;Inactive
4133;NP_001017535;Inactive
4133;1RA7_A;Inactive
4133;BAH02283;Inactive
4133;ADZ17354;Inactive
4133;BAH02282;Inactive
4133;ADZ17382;Inactive
4133;NP_057302;Inactive
4133;AAI32976;Inactive
4133;ADP91253;Inactive
4133;AEP43755;Inactive
4133;BAH02291;Inactive
4133;YP_001331689;Inactive
4133;CAQ08732;Inactive
4133;NP_058733;Inactive
4133;AAA29795;Inactive
4133;AAH38507;Inactive
4133;AAB64013;Inactive
4133;AAX80043;Inactive
4133;NP_056979;Inactive
4133;P25929;Inactive
4133;P21397;Inactive
4133;A6XA80;Inactive
4133;P08172;Inactive
4133;P32245;Inactive
4133;P33032;Inactive
4133;P49146;Inactive
4133;Q9Y271;Inactive
4133;P12530;Inactive
4133;P11229;Inactive
4133;P41143;Inactive
4133;P29477;Inactive
4133;P08173;Inactive
4133;P35372;Inactive
4133;P20309;Inactive
4133;P41968;Inactive
4133;P29476;Inactive
4133;P41145;Inactive
4133;O76074;Inactive
4133;P25105;Inactive
4133;Q690N0;Inactive
4133;P08246;Inactive
4133;P27361;Inactive
4133;P29466;Inactive
4133;P00533;Inactive
4133;P12822;Inactive
4133;Q12809;Inactive
4133;Q08209;Inactive
4133;P17252;Inactive
4133;P08311;Inactive
4133;P08575;Inactive
4133;P30542;Inactive
4133;Q16539;Inactive
4133;P28223;Inactive
4133;P14780;Inactive
4133;P28482;Inactive
4133;P06239;Inactive
4133;P08912;Inactive
4133;P19327;Inactive
4133;P04626;Inactive
4133;P28564;Inactive
4133;P03956;Inactive
4133;P0DMS8;Inactive
4133;P06241;Inactive
4133;P15823;Inactive
4133;P08588;Inactive
4133;P13945;Inactive
4133;P25100;Inactive
4133;P07943;Inactive
4133;P29274;Inactive
4133;P28335;Inactive
4133;P30988;Inactive
4133;P22303;Inactive
4133;P23975;Inactive
4133;P08913;Inactive
4133;P43140;Inactive
4133;P18089;Inactive
4133;P50052;Inactive
4133;P41595;Inactive
4133;P31645;Inactive
4133;P18825;Inactive
4133;P30411;Inactive
4133;P25103;Inactive
4133;P32241;Inactive
4133;P15207;Inactive
4133;P24557;Inactive
4133;Q99720;Inactive
4133;P00918;Inactive
4133;P51679;Inactive
4133;P50406;Inactive
4133;P37288;Inactive
4133;P21452;Inactive
4133;P11509;Inactive
4133;P41597;Inactive
4133;P35354;Inactive
4133;P32238;Inactive
4133;O70528;Inactive
4133;P07550;Inactive
4133;P11712;Inactive
4133;P17948;Inactive
4133;P51681;Inactive
4133;P25024;Inactive
4133;P21728;Inactive
4133;Q01959;Inactive
4133;P05181;Inactive
4133;P03372;Inactive
4133;P21917;Inactive
4133;P25025;Inactive
4133;P23219;Inactive
4133;P14416;Inactive
4133;P04150;Inactive
4133;P25101;Inactive
4133;P21554;Inactive
4133;P08684;Inactive
4133;P35462;Inactive
4133;Q92731;Inactive
4133;P33261;Inactive
4133;P22771;Inactive
4133;P20781;Inactive
4133;P07727;Inactive
4133;P24524;Inactive
4133;P05177;Inactive
4133;P35367;Inactive
4133;P10635;Inactive
4133;P15127;Inactive
4133;P25021;Inactive
4133;P04035;Inactive
4133;NP_001191727;Inactive
4133;NP_000585;Inactive
4133;P51449;Inactive
4133;P21700;Inactive
4133;NP_371243;Inactive
4133;AAC57158;Inactive
4133;Q75NA5;Inactive
4133;NP_000483;Inactive
4133;P08753;Inactive
4133;BAE44387;Inactive
4133;NP_001341533;Inactive
4133;NP_001123617;Inactive
4133;NP_808449;Active
4133;Q8TDV0;Inactive
4133;P0DTD1;Inactive
4133;NP_006155;Inactive
4133;P04637;Inactive
4133;NP_003989;Inactive
4133;AAD47214;Inactive
4133;EAL24281;Inactive
4133;Q07869;Inactive
4133;NP_387512;Inactive
4133;Q96QE3;Inactive
4133;AAI07878;Inactive
4133;ADZ17384;Inactive
4133;NP_001257783;Inactive
4133;EAW77416;Inactive
4133;NP_001531;Inactive
4133;EAX06134;Inactive
4133;EAW90694;Inactive
4133;AAH14804;Inactive
4133;EAX06628;Inactive
4133;ADZ17337;Inactive
4133;AAY56401;Inactive
4133;EAW81333;Inactive
4133;EGV99105;Inactive
4133;AAG43026;Inactive
4133;ADZ17378;Inactive
4133;NP_001308829;Inactive
4133;AAI13617;Inactive
4133;AAV31779;Inactive
4133;EAW91923;Inactive
4133;P34981;Inactive
4133;AAP35329;Inactive
4133;CAC88866;Inactive
4133;EGW14942;Inactive
4133;NP_001230975;Inactive
4133;AAH50743;Inactive
4133;AAH14840;Inactive
4133;ABB72139;Inactive
4133;ABI96208;Inactive
4133;EDM11231;Inactive
4133;P59594;Inactive
4133;ANW61984;Inactive
4133;QLI62812;Inactive
4133;AAA68151;Inactive
4133;Q8WZA2;Inactive
4133;O95398;Inactive
4133;EAW99313;Active
4133;AAV41877;Inactive
4133;ABQ01243;Inactive
4133;AGS09764;Inactive
10326;P05177;Inactive
10326;P23141;Inactive
10326;AAH14804;Inactive
10326;EAX06628;Inactive
10326;ADZ17354;Inactive
10326;ADZ17337;Inactive
10326;AAA29795;Inactive
10326;AAY56401;Inactive
10326;EAW81333;Inactive
10326;EGV99105;Inactive
10326;AAG43026;Inactive
10326;AAI32976;Inactive
10326;AEP43755;Inactive
10326;ADZ17378;Inactive
10326;NP_001308829;Inactive
10326;AAI13617;Inactive
10326;AAV31779;Inactive
10326;EGW14942;Inactive
10326;NP_001230975;Inactive
10326;AAH50743;Inactive
10326;AAH14840;Inactive
10326;ABB72139;Inactive
10326;P34981;Inactive
10326;ADZ17384;Inactive
10326;EAW91923;Inactive
10326;AAP35329;Inactive
10326;CAC88866;Inactive
10326;AAA68151;Inactive
10326;EAW99313;Inactive
10326;AGS09764;Inactive
10326;AAV41877;Inactive
10326;ANW61984;Inactive
10326;ABQ01243;Inactive
10326;ABI96208;Inactive
7407;NP_065390;Inactive
7407;Q61831;Inactive
7407;2HDS_A;Inactive
7407;P0AF67;Inactive
7407;AAI14949;Inactive
7407;1OQA_A;Inactive
7407;2O23_A;Inactive
7407;2O23_B;Inactive
7407;O15296;Inactive
7407;AAC52118;Inactive
7407;NP_059488;Inactive
7407;AAC39835;Inactive
7407;NP_002060;Inactive
7407;NP_000537;Inactive
7407;NP_150634;Inactive
7407;NP_000851;Inactive
7407;P55210;Inactive
7407;AAR07906;Inactive
7407;NP_000509;Inactive
7407;NP_002736;Inactive
7407;AAP35567;Inactive
7407;NP_000688;Inactive
7407;P97697;Inactive
7407;NP_059107;Inactive
7407;NP_002102;Inactive
7407;NP_001121649;Inactive
7407;3I06_A;Inactive
7407;AAH00750;Inactive
7407;CAA81943;Inactive
7407;CAA84846;Inactive
7407;CAA96025;Inactive
7407;NP_032426;Inactive
7407;AAI07736;Inactive
7407;AAA34498;Inactive
7407;NP_009905;Inactive
7407;BAA02545;Inactive
7407;CAA29232;Inactive
7407;NP_000143;Inactive
7407;AAP88778;Inactive
7407;CAA80661;Inactive
7407;NP_006321;Inactive
7407;NP_057231;Inactive
7407;CAB40158;Inactive
7407;YP_401673;Inactive
7407;NP_001008709;Inactive
7407;NP_492143;Inactive
7407;BAH02301;Inactive
7407;NP_000907;Inactive
7407;2VM6_A;Inactive
7407;NP_619527;Inactive
7407;NP_005152;Inactive
7407;NP_660205;Inactive
7407;AAI32679;Inactive
7407;2WWY_A;Inactive
7407;NP_035411;Inactive
7407;NP_000876;Inactive
7407;NP_218188;Inactive
7407;AAF04852;Inactive
7407;YP_001129431;Inactive
7407;NP_063937;Inactive
7407;NP_112168;Inactive
7407;NP_067647;Inactive
7407;NP_003874;Inactive
7407;NP_001612;Inactive
7407;AAI51237;Inactive
7407;NP_001074551;Inactive
7407;NP_000697;Inactive
7407;AAI43360;Inactive
7407;NP_004960;Inactive
7407;AAI29989;Inactive
7407;NP_001516;Inactive
7407;NP_207880;Inactive
7407;NP_208344;Inactive
7407;1DE9_A;Inactive
7407;NP_001161829;Inactive
7407;NP_004337;Inactive
7407;DAA06693;Inactive
7407;NP_004196;Inactive
7407;DAA10558;Inactive
7407;CAI12638;Inactive
7407;NP_003339;Inactive
7407;NP_036519;Inactive
7407;1JY1_A;Inactive
7407;NP_004242;Inactive
7407;NP_000262;Inactive
7407;NP_005253;Inactive
7407;NP_000786;Inactive
7407;NP_002384;Inactive
7407;NP_002383;Inactive
7407;NP_000042;Inactive
7407;NP_828849;Inactive
7407;NP_056293;Inactive
7407;AAK85233;Inactive
7407;XP_843920;Inactive
7407;NP_005235;Inactive
7407;AAH26347;Inactive
7407;CAG33322;Inactive
7407;NP_001610;Inactive
7407;NP_418280;Inactive
7407;NP_058021;Inactive
7407;AAH65243;Inactive
7407;YP_002440506;Inactive
7407;AAI36532;Inactive
7407;NP_000015;Inactive
7407;NP_000428;Inactive
7407;NP_001171675;Inactive
7407;NP_006283;Inactive
7407;NP_001139412;Inactive
7407;NP_001001431;Inactive
7407;NP_003271;Inactive
7407;CAA46986;Inactive
7407;NP_000354;Inactive
7407;NP_663745;Inactive
7407;NP_068594;Inactive
7407;NP_003292;Inactive
7407;NP_002522;Inactive
7407;NP_067021;Inactive
7407;NP_004358;Inactive
7407;NP_079406;Inactive
7407;NP_032062;Inactive
7407;NP_066564;Inactive
7407;NP_000902;Inactive
7407;NP_000905;Inactive
7407;ACP44172;Inactive
7407;CAQ07474;Inactive
7407;BAA89212;Inactive
7407;2QQS_A;Inactive
7407;NP_218326;Inactive
7407;NP_631918;Inactive
7407;NP_065132;Inactive
7407;NP_000483;Inactive
7407;ADQ57959;Inactive
7407;NP_001138884;Inactive
7407;NP_037457;Inactive
7407;AAH15051;Inactive
7407;NP_987096;Inactive
7407;CAD53472;Inactive
7407;AAH03636;Inactive
7407;XP_001348533;Inactive
7407;XP_001348591;Inactive
7407;NP_015090;Inactive
7407;NP_076917;Inactive
7407;NP_000785;Inactive
7407;CAC24715;Inactive
7407;BAC16799;Inactive
7407;NP_002727;Inactive
7407;NP_997461;Inactive
7407;BAG55070;Inactive
7407;NP_417262;Inactive
7407;NP_035230;Inactive
7407;NP_001069826;Inactive
7407;NP_000466;Inactive
7407;Q05DJ8;Inactive
7407;AAI27629;Inactive
7407;AAC98906;Inactive
7407;ABC94591;Inactive
7407;CAL20848;Inactive
7407;NP_006212;Inactive
7407;NP_001017535;Inactive
7407;AAA51534;Inactive
7407;NP_002256;Inactive
7407;NP_005692;Inactive
7407;NP_006316;Inactive
7407;AAA58377;Inactive
7407;NP_061197;Inactive
7407;NP_005903;Inactive
7407;NP_032903;Inactive
7407;NP_032899;Inactive
7407;NP_035243;Inactive
7407;NP_001120700;Inactive
7407;XP_711691;Inactive
7407;XP_718648;Inactive
7407;AAA29795;Inactive
7407;NP_858045;Inactive
7407;NP_003734;Inactive
7407;BAA85004;Inactive
7407;NP_598230;Inactive
7407;NP_001370;Inactive
7407;AAC35244;Inactive
7407;AAD31528;Inactive
7407;CAA41086;Inactive
7407;AAR18078;Inactive
7407;NP_002559;Inactive
7407;AAH09524;Inactive
7407;YP_001253342;Inactive
7407;NP_652928;Inactive
7407;ZP_02619427;Inactive
7407;ADZ17354;Inactive
7407;CAB06100;Inactive
7407;ADZ17382;Inactive
7407;NP_057302;Inactive
7407;AEP43755;Inactive
7407;BAH02283;Inactive
7407;AAI32976;Inactive
7407;BAH02282;Inactive
7407;ADP91253;Inactive
7407;BAH02291;Inactive
7407;NP_008837;Inactive
7407;NP_006493;Inactive
7407;NP_009126;Inactive
7407;NP_005148;Inactive
7407;NP_004283;Inactive
7407;3EVG_A;Inactive
7407;NP_004102;Inactive
7407;NP_214877;Inactive
7407;AAF56102;Inactive
7407;NP_000729;Inactive
7407;AAL68976;Inactive
7407;NP_005680;Inactive
7407;NP_414973;Inactive
7407;ABD77215;Inactive
7407;AAI02981;Inactive
7407;XP_001218773;Inactive
7407;NP_006555;Inactive
7407;NP_001017408;Inactive
7407;NP_004095;Inactive
7407;NP_057090;Inactive
7407;NP_001013728;Inactive
7407;NP_001136020;Inactive
7407;NP_660341;Inactive
7407;CAQ08732;Inactive
7407;NP_057851;Inactive
